Name,Rating,Review_Text,sentiment
luxury master bedroom with bathtub n private entry,10.0, no comments available for this review,positif
luxury master bedroom with bathtub n private entry,8.0, no comments available for this review,positif
luxury master bedroom with bathtub n private entry,1.0, no comments available for this review,positif
The Estate Villa,9.0,"My room was really cosy and very nice furnished. The small balcony was great to enjoy the morning tea before breakfast. I enjoyed the view in the well-kept garden and watching birds and squirrels surrounded by nature sounds. Great in this big city to have an little oasis like this.
The whole team was all the time caring and made this stay really charming with a touch of familiar atmosphere .",positif
The Estate Villa,5.0, no comments available for this review,positif
The Estate Villa,9.0, no comments available for this review,positif
OYO Hotel Sun Palace,10.0,"The stay was lovely, loved the breakfast which was included. The place was clean and very close to the train station, and subway. Enjoyed the stay.",positif
OYO Hotel Sun Palace,1.0,nothing,netral
OYO Hotel Sun Palace,1.0,very bad experience,negatif
OYO Hotel Sun Palace,1.0," · while booking the hotel it was showing around 900 rs which i have booked at the time, after visiting the hotel they were charging 2400 for the same, saying that online does not work properly and we are not responsible for that. I have to book another hotel after that due to this.",negatif
OYO Hotel Sun Palace,1.0,There is nothing good in hotel,positif
OYO Hotel Sun Palace,1.0,Maine booking.com se book kiya tha pr waha pr mana kar diya ki is cost main nahi de paaunga aap baat kar lo Maine booking.com coustomer care ko call kiya but wo hold PR rakh kar call kat kar diye....aap se yahi kahunga ki hotel apne bugat ke according dekh kar lo ....nahi toh majburi main aapse jyada cost lenge..... don't book online,positif
OYO Hotel Sun Palace,1.0,"They didn't give me room, instead asked me go to other hotel in nearby place and took the money by PAYTM",negatif
Hotel The RTS Plaza,1.0,there’s nothing i liked about the property,positif
Hotel The RTS Plaza,5.0,Location is good,positif
Hotel The RTS Plaza,10.0,Room is greatly and staff very cooperative behalf reception staff very grateful by Narendra,positif
Hotel The RTS Plaza,8.0,きれい。レセプションの対応が良い。コンビニやメトロの駅が近い。,netral
Hotel The RTS Plaza,6.0, no comments available for this review,positif
Hotel The RTS Plaza,1.0, no comments available for this review,positif
Hotel The RTS Plaza,9.0, no comments available for this review,positif
Hotel The RTS Plaza,5.0, no comments available for this review,positif
Treebo Trend Elite,10.0,I like the standard of the hotel.,netral
Treebo Trend Elite,5.0,Location n service,netral
Treebo Trend Elite,7.0,"Breakfast is just ok
Location is good",positif
Treebo Trend Elite,5.0,Location and facilities good,positif
Treebo Trend Elite,7.0, · The condition of room was not good along with poor lighting.,negatif
Treebo Trend Elite,6.0,I like the behaviour of staff and everything about my room.,netral
Treebo Trend Elite,7.0,"Location is very good, nice staff, elevator is a plus. Like having fan and AC both. Breakfast was good and changes by the day, bread, rice, egg, yogurt, sweet milk tea etc.",positif
Treebo Trend Elite,7.0,Ok.good,netral
Treebo Trend Elite,7.0,Location,netral
Treebo Trend Elite,4.0,Foods are good,positif
Capital O Hotel Lotus B&B,1.0,"Manager denied to give the room for the booking price, he was asking for extra money.",netral
Capital O Hotel Lotus B&B,1.0,The location is excellent .Wifi was also good.,positif
Capital O Hotel Lotus B&B,1.0,Nothing,netral
Capital O Hotel Lotus B&B,1.0, · Staff asks extra 1500 rs for room,netral
Capital O Hotel Lotus B&B,1.0,Staff was very bad,negatif
Capital O Hotel Lotus B&B,1.0,Nothing.,netral
Capital O Hotel Lotus B&B,1.0,कुछ भी नहीं,netral
Capital O Hotel Lotus B&B,10.0, no comments available for this review,positif
Capital O Hotel Lotus B&B,10.0, no comments available for this review,positif
Capital O Hotel Lotus B&B,10.0, no comments available for this review,positif
The JRD Luxury Boutique,10.0,The staff went above and beyond to see that I was comfortable!,positif
The JRD Luxury Boutique,6.0,the location only,netral
The JRD Luxury Boutique,5.0,Price not fair as per room cleanliness and facilities,negatif
The JRD Luxury Boutique,6.0,good location n clean goon,positif
The JRD Luxury Boutique,5.0,Nothing,netral
The JRD Luxury Boutique,6.0,Location of the hotel is good and in centre of the city,positif
The JRD Luxury Boutique,5.0,"Location wise Ok for short trip, They need full revamp of the property.  Except for the staffs, property need to match today's standards",positif
The JRD Luxury Boutique,4.0,Hotel location,netral
The JRD Luxury Boutique,4.0,"Food was good, quality as well as quantity. Provided everything we asked for.",positif
The JRD Luxury Boutique,7.0,Everything except the Water heater was not working properly.,netral
The Manor - New Delhi,10.0,Family runed hotell with a lot of love. Very helpful and friendly staff. Safe and quite area. Great breakfast. Good location.,positif
The Manor - New Delhi,9.0,"beautiful villa very well maintained in a peaceful neighborhood in New Delhi. Staff is very nice and helpful and the restaurants inside are very good, we tried Camillo’s and the pizza was outstanding (we are Italian!). we also had a Spritz at the Inja restaurant bar which was perfect!",positif
The Manor - New Delhi,7.0,"I have been very pleased of Mr Deepak at the reception desk and his team running the place with such a sens of being welcoming and accommodating. They did their very best to answer to my few requests. We were expecting a renewed hotel as it is mentioned on the website but arrived in a ""work in progress"" hotel. For sure the part already done is really beautifully realised, the materials, the style, everything has been thought. Sadly, no gym, no nice outdoor seatings and the felling to be in the middle of renovation is not the best. I would love to go there again but need to be sure the work is done and not in progress anymore.
By the way, the breakfast area and food are really high level and anyone of the staff is nicely friendly and very helpful.",positif
The Manor - New Delhi,9.0,"I have wanted to stay at The Manor for a long time. Finally I had the opportunity and wasn't disappointed. 
Offering a respite from the crowds, Friends' Colony is a quiet green part of the city but not too far from Connaught Place and Khan Market for example.
The hotel itself is beautiful. I am a modernist at heart so was bound to love the building, that it is spotless and the staff incredibly helpful only add to the quality of a stay here.  I had some issues with my room (just the kind anyone can experience anywhere in the world, low shower pressure for a while and drop in internet) but was given a new room really speedily.
Really recommend The Manor!",positif
The Manor - New Delhi,9.0, · Food is super expensive,negatif
The Manor - New Delhi,8.0,Loved the zen vibe- a peaceful oasis!,positif
The Manor - New Delhi,8.0,very quiet and peaceful - relaxed,positif
The Manor - New Delhi,7.0,beautifully designed but a tad set apart from the rest of the city but suited my purpose,positif
The Manor - New Delhi,8.0,Good place to stay for weekends stay,positif
The Manor - New Delhi,8.0,"Beautiful architecture, well maintained. Staff very welcoming and friendly. Easy access to excellent Delhi metro, nearby station is ""Ashram"".",positif
Hotel Maya Cottage-BY RSL Hospitality,10.0,"Exilent hotel  good staff food was delicious
Overall good hotel",positif
Hotel Maya Cottage-BY RSL Hospitality,7.0,for business purpose its not good. as reception area is worst. no kitchen for even tea also. for every requirements you have to ask. some minimum facility must be automatically fullfilled i was expecting.,negatif
Hotel Maya Cottage-BY RSL Hospitality,6.0,rooms,netral
Hotel Maya Cottage-BY RSL Hospitality,8.0,"It is near to the railway station, so it was convenient.",positif
Hotel Maya Cottage-BY RSL Hospitality,8.0, · Water connection is an issue,netral
Hotel Maya Cottage-BY RSL Hospitality,6.0,"location
good price",positif
Hotel Maya Cottage-BY RSL Hospitality,6.0,"very crowded location, hotel is good for a transit overnight. 500mnts from the pahadganj station side take rick if you have baggage",positif
Hotel Maya Cottage-BY RSL Hospitality,8.0,"This is my second stay in Maya cottage...
Building is really very impressive.
I am happy with the services and quality of the room. 
I'll definitely recommend this hotel to my friends. 
The washroom is cleaned and the bedsheet is neat ..
Only one suggestion to the hotel owner kindly add liquid soap if possible..",positif
Hotel Maya Cottage-BY RSL Hospitality,7.0,"The staff were very kind & helpful. We were able to check in at 6am (by prior arrangement) which was fantastic.
The location is ideal for NDRS & metro to the airport. Also handy for local markets & numerous food options close by.
This place was ideal for our last day before our late flight.",positif
Hotel Maya Cottage-BY RSL Hospitality,7.0,Location from station; manager was quite cooperative and treat the repeat client with respect.,netral
Hotel Emerald Suites At Delhi Airport,10.0,"Was overall a nice hotel and very polite staff, would stay there again",positif
Hotel Emerald Suites At Delhi Airport,8.0,"Close to the airport, super friendly hosts, great value for money.",positif
Hotel Emerald Suites At Delhi Airport,8.0,Good budget option for a short stay,positif
Hotel Emerald Suites At Delhi Airport,8.0,Luxury hotel with nice moments,positif
Hotel Emerald Suites At Delhi Airport,7.0,the location was perfect,positif
Hotel Emerald Suites At Delhi Airport,8.0,I like the facilities which is provided by the hotel. The front desk staff was also very good,positif
Hotel Emerald Suites At Delhi Airport,8.0,Comfy mattress! Had a good night's sleep.,positif
Hotel Emerald Suites At Delhi Airport,8.0,It was very good in less money and breakfast was really good,positif
Hotel Emerald Suites At Delhi Airport,8.0,it was an excellent stay and will come again,positif
Hotel Emerald Suites At Delhi Airport,8.0,We loved our stay at this modern and cozy hotel. We would always go back again.,positif
Hotel Palazzo Inn PURE VEG,10.0,Staff was really good kind people . Helped us alot when it came to shopping. Honestly recommend this place.,positif
Hotel Palazzo Inn PURE VEG,7.0,Everything specially services,positif
Hotel Palazzo Inn PURE VEG,7.0,Breakfast was ok.  More variety will surely add to the credit.,positif
Hotel Palazzo Inn PURE VEG,6.0,There was no breakfast provision with this room,netral
Hotel Palazzo Inn PURE VEG,1.0,Nothing,netral
Hotel Palazzo Inn PURE VEG,8.0,Both were good,positif
Hotel Palazzo Inn PURE VEG,10.0,Night manager good communication skills and very nice behaviour,positif
Hotel Palazzo Inn PURE VEG,1.0,Nothing,netral
Hotel Palazzo Inn PURE VEG,4.0,Staff were kind. Room had ac. Complimentary water.,positif
Hotel Palazzo Inn PURE VEG,1.0,zero,netral
OYO Hotel Landmark Inn,3.0,The location. Thats all there was to like about this place.,netral
OYO Hotel Landmark Inn,3.0," · dirty room, bad maintenance of toilets",negatif
OYO Hotel Landmark Inn,3.0,Very bad,negatif
OYO Hotel Landmark Inn,1.0,the only good thing about the hotel was the location.,positif
Hotel Sunstar Residency,10.0,I love the location. The rooms are clean. The staff is polite and good in behaviour. I would love to visit again.,positif
Hotel Sunstar Residency,8.0,"Good location, very helpful and nice staff, clean room",positif
Hotel Sunstar Residency,7.0,"Overall a good place to stay with plenty of character and a good location. It's easy to get downtown, whether by Metro or tuk tuk. Many local shops and stalls around for food. Staff were really helpful and friendly. I also thought the food via room service was very good and reasonably priced.",positif
Hotel Sunstar Residency,7.0,Good staff good location,positif
Hotel Sunstar Residency,6.0,Location,netral
Hotel Sunstar Residency,8.0,Very gracious and helpful staff.,positif
Hotel Sunstar Residency,7.0,Food was good and staff also polite and supportive overall experience was good,positif
Hotel Sunstar Residency,7.0,interiors,netral
Hotel Sunstar Residency,8.0," · Everything was excellent expect the network facilities,we were unable to call the was not good internet speed,not even the wifi is so fast provided by the hotel.",positif
Hotel Sunstar Residency,8.0,"Breakfast menu, hot water supply, fridge and lift",positif
FabHotel Novel Suites,9.0,"The hotel room was clean, There is a lot of peace and quiet in this area as it is far away from the hustle and bustle.",positif
FabHotel Novel Suites,5.0,I like the hotel manager and how helpful he was and accommodating to my needs.,netral
FabHotel Novel Suites,8.0,Rooms were clean and well managed,positif
FabHotel Novel Suites,7.0,Rooms were clean,positif
FabHotel Novel Suites,2.0,It was nearby a park so plenty of Parking space,netral
FabHotel Novel Suites,2.0,Don't like this,netral
FabHotel Novel Suites,9.0,Staff was polite and rooms were clean,positif
FabHotel Novel Suites,3.0,easy location,positif
FabHotel Novel Suites,1.0,Nothing at all,netral
FabHotel Novel Suites,3.0,No breakfast available,positif
OYO Home Premium Villa Near Qutab Minar Metro Station,1.0,There was nothing which I liked,positif
OYO Home Premium Villa Near Qutab Minar Metro Station,1.0," · Mosquitos
Ac with high noise
Ill maintained
Demanding more price than listed
Bad service",negatif
OYO Home Premium Villa Near Qutab Minar Metro Station,1.0,Nothing like,netral
OYO Home Premium Villa Near Qutab Minar Metro Station,5.0,The location and cost,netral
OYO Home Premium Villa Near Qutab Minar Metro Station,1.0, no comments available for this review,positif
OYO Home Premium Villa Near Qutab Minar Metro Station,2.0, no comments available for this review,positif
OYO Home Premium Villa Near Qutab Minar Metro Station,1.0, no comments available for this review,positif
OYO Home Premium Villa Near Qutab Minar Metro Station,4.0, no comments available for this review,positif
OYO Kings Court,1.0,They said there is no room,netral
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,"NICE HOTEL GOOD LOCATION NICE ROOM 
HOTEL STAFF WAS NICE",positif
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,1.0,Nothing else,netral
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,fabulous hotel,positif
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,"good food 🍲 quality
good services and staff was very helpful nice
and receptionist was good and sporting
over all good of hotel",positif
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,"over all good of the hotel good location easy find hotel room are very  good neat clean big and specious 
and one think hotel staff and receptionist was good and sporting they provided food is good",positif
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,well done,netral
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,well done,netral
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,well done,netral
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,10.0,"EVERYTHING IS GOOD AND FABULOUS HOTEL                                                                                                                                 
GOOD ROOM VIEW 
GOOD HOTEL STAFF",positif
Townhouse 511 Prakash continental Near Netaji Subhash Place Metro Station,1.0,nothing,netral
Hotel East Inn - Patel Nagar,8.0,Location is very good. Staff were cooperative.,positif
Hotel East Inn - Patel Nagar,7.0," · when we reached the hotel they didn't know about the booking. Then the manager asked someone over the phone whether he should allow us to stay within the given price set by booking.com. I'm very confused, isn't the price final!",negatif
Hotel East Inn - Patel Nagar,3.0,"AC Not working cooling louder noise, bad smell in the room and from AC. Staff behavior not polite, deny to issue the Invoice.",negatif
Hotel East Inn - Patel Nagar,1.0,nothing,netral
Hotel East Inn - Patel Nagar,1.0,They take extra money  repection guy did not take my booking which is done by on booking.com he take he take extra money and give us only 6 hours to he take 300 0 rs,netral
Hotel East Inn - Patel Nagar,1.0,They did not give us breakfast,netral
Hotel East Inn - Patel Nagar,10.0,"The joy starts the moment you enter. 
I have experienced one of the best service here. 
I wanted to take a moment to thank you for the wonderful stay",positif
Hotel East Inn - Patel Nagar,10.0,"These hotels offer a range of amenities and services for guests, including comfortable rooms,
Available Wi- Fi",positif
Hotel East Inn - Patel Nagar,10.0,"Brilliant hotel for stay.
Overall, hotel amenities are designed to provide guests with a comfortable and enjoyable stay.",positif
Hotel East Inn - Patel Nagar,10.0,"Budget friendly hotel. Hotels can vary in size, price, and amenities.
facilities that hotels offer to their guests to enhance.
Guests can order meals or snacks directly to their room, often 24/7.",positif
OYO The Olive Inn,8.0,Everything was okay. Room was good and clean. Staff was good. Manager was cooperating.,positif
OYO The Olive Inn,1.0,Very worst hotel with very rough attitude of Staff,negatif
OYO The Olive Inn,2.0,Staff,netral
OYO The Olive Inn,1.0, no comments available for this review,positif
Townhouse 819 Peeragarhi Chowk,5.0,Its peaceful inspite of the busy road nearby. Metro is in walking distance. Autorickshaws are also available in the square.,positif
Townhouse 819 Peeragarhi Chowk,7.0,Very clean,positif
Townhouse 819 Peeragarhi Chowk,10.0,"Location, hospitality, cleanliness, feel at home feeling , courteous staff , comfortable stay and good food",positif
Townhouse 819 Peeragarhi Chowk,1.0,There was no property the listing does not even have a working phone number,netral
Townhouse 819 Peeragarhi Chowk,1.0,..,netral
Townhouse 819 Peeragarhi Chowk,4.0,Very good location but food price high,positif
Townhouse 819 Peeragarhi Chowk,1.0,"No breakfast was available. In any case, the place was so unhygienic that we would not have eaten there even if it was available.",positif
Townhouse 819 Peeragarhi Chowk,1.0,From starting i call to reception that AC not working abd still at the end toh day there is no solution provided,netral
Townhouse 819 Peeragarhi Chowk,1.0,location is good and easy to find. Parking space is nice.,positif
Townhouse 819 Peeragarhi Chowk,7.0, no comments available for this review,positif
OYO Flagship Satguru Inn,1.0,It's fake hotel because price show little but when you arrive the hotel he will charge1200rs,negatif
OYO Flagship Satguru Inn,8.0, no comments available for this review,positif
Kundan Plaza Jasola,6.0,"Nothing ,  Hotel at too much congested place. Issue  of parking",positif
Kundan Plaza Jasola,5.0,NO BREAKFAST WAS GIVEN FROM THAT SIDE EVEN TEA,netral
Kundan Plaza Jasola,10.0,All things,netral
Kundan Plaza Jasola,10.0,Staff behaviour too good and helpfull niche food. You  feel like a royal. location is too close near 2 metro station Jasola Shahine bagh and Apollo Jasola also near 2 Mall pacific's and living style mall.,positif
Kundan Plaza Jasola,10.0,Comfortable stay big room attach kitchen and bathroom specially family hotel for long stay 24 hrs room servive safe and secure area well maintaint grooming staff behabiaur.,positif
Kundan Plaza Jasola,1.0,Breakfast was not so good,positif
Kundan Plaza Jasola,10.0,Hotel Kundan Plaza My Expected Property Value of money near Jamia Nagar my Office address nice facilities breakfast on time 24hrs room service very closed food market save secure place for any type customer.,positif
Kundan Plaza Jasola,10.0,Amazing service specially staff behavior very polite and helpful. Value of money clean room and break fast on time hygiene food budget hotel nice location near 2 metro station  apollo jasoal metro station and shahine bagh.,positif
Kundan Plaza Jasola,9.0,Great stay,positif
Kundan Plaza Jasola,9.0,Got me checked in 1 hour before time on special request. I'm very thankful for that.,positif
Hotel Arina Inn,10.0,"Breakfast was awesome, the food was delicious. Food is authentic for old Delhi taste. The staff were extremely co-operative, warm and welcoming. Rooms are available for 1-4 adult accommodation in the same room which is super convenient. It’s safe and secure. The location is very accessible. Would definitely halt here again.",positif
Hotel Arina Inn,6.0,The staff was polite and helpful.,netral
Hotel Arina Inn,7.0,It was close to the location of our exhibition. We didn't have breakfast there so cannot comment o it.,netral
Hotel Arina Inn,10.0,Best location,positif
Hotel Arina Inn,10.0,It was a really good experience. The room was clean. Maintained. The nice staff and supportive and polite location were good in the Daryaganj area near Delhi railway station. Cooperative staff with good quality food and timely service. Arrangements for guests are properly made.,positif
Hotel Arina Inn,1.0,nothing,netral
Hotel Arina Inn,1.0,Good location,positif
Hotel Arina Inn,5.0, no comments available for this review,positif
Hotel Arina Inn,10.0, no comments available for this review,positif
Hotel Arina Inn,4.0, no comments available for this review,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,10.0,I like staff's behavior nd there is very good facility in the room they were fantastic.. I was very happy with the receptionist he was very friendly❤️❤️❤️❤️,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,6.0,It's alright,netral
Hotel Deluxe Stay Inn - Near Delhi Airport,1.0,good location,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,9.0,Staff was very friendly and room were also good.,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,10.0,"Good location good food room was specious, neat and clean every thing was perfec.",positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,4.0,"No lift, Unprofessional staff, no tea food was very good",positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,1.0,Nothing,netral
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,1.0,Only location was good nothing else.,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,3.0,Nothing.,netral
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,3.0, no comments available for this review,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,2.0, no comments available for this review,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,1.0, no comments available for this review,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,5.0, no comments available for this review,positif
"Hotel JP International "" A Unit of Jageer Palace """,2.0,Not lyak this hotel staf and manager,netral
"Hotel JP International "" A Unit of Jageer Palace """,10.0,👍,netral
"Hotel JP International "" A Unit of Jageer Palace """,10.0,Nice experience 😉,positif
"Hotel JP International "" A Unit of Jageer Palace """,1.0,No single thing for like,positif
"Hotel JP International "" A Unit of Jageer Palace """,9.0,Value for money. worth it,positif
"Hotel JP International "" A Unit of Jageer Palace """,1.0,worst hotel,negatif
"Hotel JP International "" A Unit of Jageer Palace """,1.0,Nothing,netral
"Hotel JP International "" A Unit of Jageer Palace """,10.0,Nice stay .. like the services,positif
"Hotel JP International "" A Unit of Jageer Palace """,7.0, no comments available for this review,positif
"Hotel JP International "" A Unit of Jageer Palace """,6.0, no comments available for this review,positif
Hotel East Inn - Patel Nagar,8.0,Location is very good. Staff were cooperative.,positif
Hotel East Inn - Patel Nagar,7.0," · when we reached the hotel they didn't know about the booking. Then the manager asked someone over the phone whether he should allow us to stay within the given price set by booking.com. I'm very confused, isn't the price final!",negatif
Hotel East Inn - Patel Nagar,3.0,"AC Not working cooling louder noise, bad smell in the room and from AC. Staff behavior not polite, deny to issue the Invoice.",negatif
Hotel East Inn - Patel Nagar,1.0,nothing,netral
Hotel East Inn - Patel Nagar,1.0,They take extra money  repection guy did not take my booking which is done by on booking.com he take he take extra money and give us only 6 hours to he take 300 0 rs,netral
Hotel East Inn - Patel Nagar,1.0,They did not give us breakfast,netral
Hotel East Inn - Patel Nagar,10.0,"The joy starts the moment you enter. 
I have experienced one of the best service here. 
I wanted to take a moment to thank you for the wonderful stay",positif
Hotel East Inn - Patel Nagar,10.0,"These hotels offer a range of amenities and services for guests, including comfortable rooms,
Available Wi- Fi",positif
Hotel East Inn - Patel Nagar,10.0,"Brilliant hotel for stay.
Overall, hotel amenities are designed to provide guests with a comfortable and enjoyable stay.",positif
Hotel East Inn - Patel Nagar,10.0,"Budget friendly hotel. Hotels can vary in size, price, and amenities.
facilities that hotels offer to their guests to enhance.
Guests can order meals or snacks directly to their room, often 24/7.",positif
OYO The Olive Inn,8.0,Everything was okay. Room was good and clean. Staff was good. Manager was cooperating.,positif
OYO The Olive Inn,1.0,Very worst hotel with very rough attitude of Staff,negatif
OYO The Olive Inn,2.0,Staff,netral
OYO The Olive Inn,1.0, no comments available for this review,positif
Townhouse 819 Peeragarhi Chowk,5.0,Its peaceful inspite of the busy road nearby. Metro is in walking distance. Autorickshaws are also available in the square.,positif
Townhouse 819 Peeragarhi Chowk,7.0,Very clean,positif
Townhouse 819 Peeragarhi Chowk,10.0,"Location, hospitality, cleanliness, feel at home feeling , courteous staff , comfortable stay and good food",positif
Townhouse 819 Peeragarhi Chowk,1.0,There was no property the listing does not even have a working phone number,netral
Townhouse 819 Peeragarhi Chowk,1.0,..,netral
Townhouse 819 Peeragarhi Chowk,4.0,Very good location but food price high,positif
Townhouse 819 Peeragarhi Chowk,1.0,"No breakfast was available. In any case, the place was so unhygienic that we would not have eaten there even if it was available.",positif
Townhouse 819 Peeragarhi Chowk,1.0,From starting i call to reception that AC not working abd still at the end toh day there is no solution provided,netral
Townhouse 819 Peeragarhi Chowk,1.0,location is good and easy to find. Parking space is nice.,positif
Townhouse 819 Peeragarhi Chowk,7.0, no comments available for this review,positif
OYO Flagship Satguru Inn,1.0,It's fake hotel because price show little but when you arrive the hotel he will charge1200rs,negatif
OYO Flagship Satguru Inn,8.0, no comments available for this review,positif
Kundan Plaza Jasola,6.0,"Nothing ,  Hotel at too much congested place. Issue  of parking",positif
Kundan Plaza Jasola,5.0,NO BREAKFAST WAS GIVEN FROM THAT SIDE EVEN TEA,netral
Kundan Plaza Jasola,10.0,All things,netral
Kundan Plaza Jasola,10.0,Staff behaviour too good and helpfull niche food. You  feel like a royal. location is too close near 2 metro station Jasola Shahine bagh and Apollo Jasola also near 2 Mall pacific's and living style mall.,positif
Kundan Plaza Jasola,10.0,Comfortable stay big room attach kitchen and bathroom specially family hotel for long stay 24 hrs room servive safe and secure area well maintaint grooming staff behabiaur.,positif
Kundan Plaza Jasola,1.0,Breakfast was not so good,positif
Kundan Plaza Jasola,10.0,Hotel Kundan Plaza My Expected Property Value of money near Jamia Nagar my Office address nice facilities breakfast on time 24hrs room service very closed food market save secure place for any type customer.,positif
Kundan Plaza Jasola,10.0,Amazing service specially staff behavior very polite and helpful. Value of money clean room and break fast on time hygiene food budget hotel nice location near 2 metro station  apollo jasoal metro station and shahine bagh.,positif
Kundan Plaza Jasola,9.0,Great stay,positif
Kundan Plaza Jasola,9.0,Got me checked in 1 hour before time on special request. I'm very thankful for that.,positif
Hotel Arina Inn,10.0,"Breakfast was awesome, the food was delicious. Food is authentic for old Delhi taste. The staff were extremely co-operative, warm and welcoming. Rooms are available for 1-4 adult accommodation in the same room which is super convenient. It’s safe and secure. The location is very accessible. Would definitely halt here again.",positif
Hotel Arina Inn,6.0,The staff was polite and helpful.,netral
Hotel Arina Inn,7.0,It was close to the location of our exhibition. We didn't have breakfast there so cannot comment o it.,netral
Hotel Arina Inn,10.0,Best location,positif
Hotel Arina Inn,10.0,It was a really good experience. The room was clean. Maintained. The nice staff and supportive and polite location were good in the Daryaganj area near Delhi railway station. Cooperative staff with good quality food and timely service. Arrangements for guests are properly made.,positif
Hotel Arina Inn,1.0,nothing,netral
Hotel Arina Inn,1.0,Good location,positif
Hotel Arina Inn,5.0, no comments available for this review,positif
Hotel Arina Inn,10.0, no comments available for this review,positif
Hotel Arina Inn,4.0, no comments available for this review,positif
Own Stay,10.0,relaxed and homely. nice balcony. comfortable. cleaned everyday. Anurag is very helpful and responsible. he will make sure you are happy and anything you need is taken care of. didn’t use kitchen but imagine it’s nice if you want to or if you have stuff to keep in the fridge.,positif
Own Stay,9.0,"Host, food, room",netral
Own Stay,10.0,"Best Internet speed 
Clean kitchen and breakfast was nice.
Staff was helpful. 
Common area was good. 
Everything was perfect. And it was very peaceful. There was no road sound.",positif
Own Stay,8.0,"The host were hospitable. And the space was very comfortable and good, overall.",positif
Own Stay,10.0,"Best hospitality, it was bit insie but the area was really peaceful and very green. I spent really good. Room and washroom was very clean. They was common kitchen which u can use any time ,free parking area and breakfast was good everything was fine and really guy's I'm very glad to stay this own stay ❤👌🏻......",positif
Own Stay,8.0,"The room is spacious and the staff is super helpfull. They provided all I needed. The location is good but not that convenient in my case. If you don't mind always using tuk-tuks or taxis, it is good because the price is reasonable and the staff is nice.",positif
Own Stay,9.0,"The host gave me great information about what was a must see and what was not, he also helped me to get my local sim card working wich was very important and was overall very welcoming.
The location is not far from Qutub Minar so it's great for peopoe who plan to see it, i recommend it",positif
Own Stay,10.0,"best stay neat and clean, there i had a small arty with my friends. i really like their rooms and common area. and you can have really nice view from balcony. if you love peace and greenery then you gonna love this place.",positif
Own Stay,10.0,"Clean and tidy rooms. 
Very hospitable staff. There's a common sitting area and a kitchen where you can cook whatever you like.",positif
Own Stay,10.0,"Staff were very kind ,well mannered,very helpful and supportive",positif
Hotel Deluxe Stay Inn - Near Delhi Airport,10.0,I like staff's behavior nd there is very good facility in the room they were fantastic.. I was very happy with the receptionist he was very friendly❤️❤️❤️❤️,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,6.0,It's alright,netral
Hotel Deluxe Stay Inn - Near Delhi Airport,1.0,good location,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,9.0,Staff was very friendly and room were also good.,positif
Hotel Deluxe Stay Inn - Near Delhi Airport,10.0,"Good location good food room was specious, neat and clean every thing was perfec.",positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,4.0,"No lift, Unprofessional staff, no tea food was very good",positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,1.0,Nothing,netral
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,1.0,Only location was good nothing else.,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,3.0,Nothing.,netral
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,3.0, no comments available for this review,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,2.0, no comments available for this review,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,1.0, no comments available for this review,positif
OYO Flagship 80318 Hotel Sai Plaza Near Indira Gandhi International Airport,5.0, no comments available for this review,positif
Abuzz Oxfordcaps RoopNagar Delhi,7.0,"Comfortable bed, but a little small for my size even tho I am not tall.",negatif
Abuzz Oxfordcaps RoopNagar Delhi,7.0, · The place had a nice infrastructure. It's just that there were 30 beds in a single room which is tooo much and due to which it was very smelly everytime I walked in,positif
